,variable,precision,recall,f1,auc,auc+f1+prec,data_fill,transformation,resample,classifier
4157,"var5_woe,var2,var7",0.9688036219077664,0.21335142105880187,0.3186585034803453,0.5992225548735932,1.8866846802617048,median,stdscl,upsample,LR
4158,"var5_woe,var2,var8",0.9667018779558398,0.281548845232712,0.4099189840971238,0.5878886811441346,1.9645095431970985,median,stdscl,upsample,LR
4159,"var5_woe,var3,var4",0.9574603618332328,0.9337285836306084,0.9449109966104821,0.6083740463604558,2.510745404804171,median,stdscl,upsample,LR
4160,"var5_woe,var3,var5",0.9704751457638822,0.10594717714247433,0.1514588706120235,0.5574631535963581,1.6793971699722638,median,stdscl,upsample,LR
4161,"var5_woe,var3,var6",0.970997757179984,0.10127451472977272,0.14335644957428811,0.5567586209879996,1.6711128277422715,median,stdscl,upsample,LR
4162,"var5_woe,var3,var7",0.9530530600382634,0.8670719657003132,0.9067746072175256,0.5589173195769254,2.4187449868327144,median,stdscl,upsample,LR
4163,"var5_woe,var3,var8",0.9520486622249476,0.7625148637558827,0.843932879509317,0.5765888630935019,2.3725704048277665,median,stdscl,upsample,LR
4164,"var5_woe,var4,var5",0.9573715667622236,0.9334438694334188,0.9447225120895821,0.5858440403160331,2.487938119167839,median,stdscl,upsample,LR
4165,"var5_woe,var4,var6",0.9573680295662099,0.9333936257515616,0.9446938921822896,0.5853866472377485,2.487448568986248,median,stdscl,upsample,LR
4166,"var5_woe,var4,var7",0.9570293633188656,0.9210169321207858,0.9378202188302756,0.5898662115754147,2.4847157937245563,median,stdscl,upsample,LR
4167,"var5_woe,var4,var8",0.9558527252546168,0.8608752449379491,0.9037696171825712,0.6135236446737241,2.4731459871109123,median,stdscl,upsample,LR
4168,"var5_woe,var5,var6",0.9642353366636102,0.03900584501498937,0.02915577862346676,0.4983620023855543,1.4917531176726313,median,stdscl,upsample,LR
4169,"var5_woe,var5,var7",0.9518853612693974,0.9470431593227152,0.9494487503484288,0.5051010517129961,2.406435163330822,median,stdscl,upsample,LR
4170,"var5_woe,var5,var8",0.9505289897303032,0.7820261602103535,0.8561237188879508,0.5501515316633594,2.3568042402816136,median,stdscl,upsample,LR
4171,"var5_woe,var6,var7",0.9518798289879292,0.9469426719590012,0.9493951771605644,0.504716032704865,2.4059910388533585,median,stdscl,upsample,LR
4172,"var5_woe,var6,var8",0.9505398483608888,0.7823443701954479,0.8563215848871566,0.5500641489333989,2.3569255821814448,median,stdscl,upsample,LR
4173,"var5_woe,var7,var8",0.9506719562756756,0.7805690934365004,0.8552279390916979,0.5503838121024862,2.35628370746986,median,stdscl,upsample,LR
4174,"var6_woe,var2_woe,var1_woe",0.9677796119298696,0.2409352023982984,0.3568648033496407,0.6069888776454014,1.931633292924912,median,stdscl,upsample,LR
4175,"var6_woe,var2_woe,var8_woe",0.9647681323510234,0.3422599608099281,0.4830591102111006,0.5973465644401095,2.045173807002233,median,stdscl,upsample,LR
4176,"var6_woe,var2_woe,var1",0.9679764021102496,0.24026528664020494,0.3559195315122539,0.6080667341275915,1.9319626677500952,median,stdscl,upsample,LR
4177,"var6_woe,var2_woe,var2",0.9677796119298696,0.2409352023982984,0.3568648033496407,0.6028755211554337,1.927519936434944,median,stdscl,upsample,LR
4178,"var6_woe,var2_woe,var3",0.9679410232754736,0.2574486258353012,0.3787315626871756,0.6153532515027529,1.9620258374654016,median,stdscl,upsample,LR
4179,"var6_woe,var2_woe,var4",0.9574408793154444,0.9344152472826542,0.9452761440514694,0.6447360712503708,2.5474530946172846,median,stdscl,upsample,LR
4180,"var6_woe,var2_woe,var5",0.9676695558035392,0.2419233281414862,0.35821722592951233,0.5759211761984676,1.9018079579315188,median,stdscl,upsample,LR
4181,"var6_woe,var2_woe,var6",0.9677802351088112,0.24095195029225075,0.3568871899854524,0.5755358177840779,1.9002032428783413,median,stdscl,upsample,LR
4182,"var6_woe,var2_woe,var7",0.9680327998725928,0.2397795977155873,0.3552527833403365,0.5816795542866389,1.9049651374995682,median,stdscl,upsample,LR
4183,"var6_woe,var2_woe,var8",0.9669856145994286,0.2933058667872515,0.424490319800626,0.600343239823496,1.9918191742235505,median,stdscl,upsample,LR
4184,"var6_woe,var1_woe,var8_woe",0.9634972006311118,0.2941767572727729,0.4263786595765487,0.596514259757021,1.9863901199646807,median,stdscl,upsample,LR
4185,"var6_woe,var1_woe,var1",0.953578891032674,0.8876216315798289,0.9184087621051541,0.5378479282319829,2.409835581369811,median,stdscl,upsample,LR
4186,"var6_woe,var1_woe,var2",0.9542490026229188,0.7344956371736254,0.8257767084258647,0.6021953049920747,2.3822210160408583,median,stdscl,upsample,LR
4187,"var6_woe,var1_woe,var3",0.9536752992216252,0.8902677988242979,0.9199000721373312,0.5705018707152549,2.4440772420742114,median,stdscl,upsample,LR
4188,"var6_woe,var1_woe,var4",0.9573680295662099,0.9333936257515616,0.9446938921822896,0.5821163126149322,2.4841782343634318,median,stdscl,upsample,LR
4189,"var6_woe,var1_woe,var5",0.9535619087878278,0.8877388668374951,0.9184694480826988,0.5341131592891788,2.406144516159705,median,stdscl,upsample,LR
4190,"var6_woe,var1_woe,var6",0.953578891032674,0.8876216315798289,0.9184087621051541,0.5338763400104247,2.4058639931482526,median,stdscl,upsample,LR
4191,"var6_woe,var1_woe,var7",0.9535345343229872,0.8719790986283474,0.9096480803496764,0.5365167021014471,2.3996993167741105,median,stdscl,upsample,LR
4192,"var6_woe,var1_woe,var8",0.9520294744798316,0.7586963439347502,0.8414956254945962,0.5639269041795616,2.357452004153989,median,stdscl,upsample,LR
4193,"var6_woe,var8_woe,var1",0.963002877698953,0.3058835351454555,0.44077585660657664,0.5993406740042234,2.003119408309753,median,stdscl,upsample,LR
4194,"var6_woe,var8_woe,var2",0.9649384241505712,0.2821015257331391,0.4110228749763621,0.6025010064833729,1.978462305610306,median,stdscl,upsample,LR
4195,"var6_woe,var8_woe,var3",0.96476651614929,0.2594248773216768,0.3820366541816517,0.5873130366243053,1.9341162069552469,median,stdscl,upsample,LR
4196,"var6_woe,var8_woe,var4",0.9573979860428028,0.9334941131152756,0.944759874175842,0.6430467485064514,2.5452046087250966,median,stdscl,upsample,LR
4197,"var6_woe,var8_woe,var5",0.9636220401360936,0.2253764089165788,0.3365683598620133,0.5579698698824554,1.8581602698805624,median,stdscl,upsample,LR
4198,"var6_woe,var8_woe,var6",0.9636130205434598,0.22391934214272555,0.3345530191198609,0.5583984536973009,1.8565644933606216,median,stdscl,upsample,LR
4199,"var6_woe,var8_woe,var7",0.9602253217731684,0.3178582793213753,0.4557635120745982,0.5659526533101522,1.9819414871579188,median,stdscl,upsample,LR
4200,"var6_woe,var8_woe,var8",0.9636120130496764,0.2239025942487732,0.3345300232321056,0.5777710150920963,1.8759130513738784,median,stdscl,upsample,LR
4201,"var6_woe,var1,var2",0.9542349431296056,0.7319667051868227,0.8241024259472246,0.6059565763862894,2.3842939454631202,median,stdscl,upsample,LR
4202,"var6_woe,var1,var3",0.9537239253101912,0.8955936291011405,0.9228530818927918,0.5708612214060007,2.4474382286089837,median,stdscl,upsample,LR
4203,"var6_woe,var1,var4",0.9575146407485944,0.9206484784538344,0.9377792139393109,0.5920023195138764,2.4872961742017816,median,stdscl,upsample,LR
4204,"var6_woe,var1,var5",0.9535910575865759,0.8885427657472073,0.9189226760136956,0.53657627077615,2.409090004376422,median,stdscl,upsample,LR
4205,"var6_woe,var1,var6",0.9535794970641592,0.8876383794737812,0.9184182083372548,0.5360362696661192,2.408033975067533,median,stdscl,upsample,LR
4206,"var6_woe,var1,var7",0.9535429216342508,0.8728332412199166,0.9101314542548956,0.5381723085727993,2.4018466844619457,median,stdscl,upsample,LR
4207,"var6_woe,var1,var8",0.9518368776169072,0.7794804803295986,0.8546145243422743,0.5668628776165001,2.3733142795756814,median,stdscl,upsample,LR
4208,"var6_woe,var2,var3",0.9690009926715372,0.2141218241806093,0.3197020390707143,0.6244959069215958,1.9131989386638475,median,stdscl,upsample,LR
4209,"var6_woe,var2,var4",0.95736750645292,0.9317355842502806,0.9437929418704984,0.6444671867091547,2.5456276350325733,median,stdscl,upsample,LR
4210,"var6_woe,var2,var5",0.9683324141504092,0.19499572928704206,0.2924575326685159,0.6018398085757906,1.862629755394716,median,stdscl,upsample,LR
4211,"var6_woe,var2,var6",0.9683920148157756,0.1942085782712824,0.29129851207708,0.6020848023679926,1.861775329260848,median,stdscl,upsample,LR
4212,"var6_woe,var2,var7",0.9688036219077664,0.21335142105880187,0.3186585034803453,0.5992225548735932,1.8866846802617048,median,stdscl,upsample,LR
4213,"var6_woe,var2,var8",0.9667018779558398,0.281548845232712,0.4099189840971238,0.5878886811441346,1.9645095431970985,median,stdscl,upsample,LR
4214,"var6_woe,var3,var4",0.9574603618332328,0.9337285836306084,0.9449109966104821,0.6083740463604558,2.510745404804171,median,stdscl,upsample,LR
4215,"var6_woe,var3,var5",0.9704751457638822,0.10594717714247433,0.1514588706120235,0.5574631535963581,1.6793971699722638,median,stdscl,upsample,LR
4216,"var6_woe,var3,var6",0.970997757179984,0.10127451472977272,0.14335644957428811,0.5567586209879996,1.6711128277422715,median,stdscl,upsample,LR
4217,"var6_woe,var3,var7",0.9530530600382634,0.8670719657003132,0.9067746072175256,0.5589173195769254,2.4187449868327144,median,stdscl,upsample,LR
4218,"var6_woe,var3,var8",0.9520486622249476,0.7625148637558827,0.843932879509317,0.5765888630935019,2.3725704048277665,median,stdscl,upsample,LR
4219,"var6_woe,var4,var5",0.9573715667622236,0.9334438694334188,0.9447225120895821,0.5858440403160331,2.487938119167839,median,stdscl,upsample,LR
4220,"var6_woe,var4,var6",0.9573680295662099,0.9333936257515616,0.9446938921822896,0.5853866472377485,2.487448568986248,median,stdscl,upsample,LR
4221,"var6_woe,var4,var7",0.9570293633188656,0.9210169321207858,0.9378202188302756,0.5898662115754147,2.4847157937245563,median,stdscl,upsample,LR
4222,"var6_woe,var4,var8",0.9558527252546168,0.8608752449379491,0.9037696171825712,0.6135236446737241,2.4731459871109123,median,stdscl,upsample,LR
4223,"var6_woe,var5,var6",0.9642353366636102,0.03900584501498937,0.02915577862346676,0.4983620023855543,1.4917531176726313,median,stdscl,upsample,LR
4224,"var6_woe,var5,var7",0.9518853612693974,0.9470431593227152,0.9494487503484288,0.5051010517129961,2.406435163330822,median,stdscl,upsample,LR
4225,"var6_woe,var5,var8",0.9505289897303032,0.7820261602103535,0.8561237188879508,0.5501515316633594,2.3568042402816136,median,stdscl,upsample,LR
4226,"var6_woe,var6,var7",0.9518798289879292,0.9469426719590012,0.9493951771605644,0.504716032704865,2.4059910388533585,median,stdscl,upsample,LR
4227,"var6_woe,var6,var8",0.9505398483608888,0.7823443701954479,0.8563215848871566,0.5500641489333989,2.3569255821814448,median,stdscl,upsample,LR
4228,"var6_woe,var7,var8",0.9506719562756756,0.7805690934365004,0.8552279390916979,0.5503838121024862,2.35628370746986,median,stdscl,upsample,LR
4229,"var2_woe,var1_woe,var8_woe",0.9665316334720742,0.32767254517744393,0.4658206094747607,0.6333396547269604,2.065691897673795,median,stdscl,upsample,LR
4230,"var2_woe,var1_woe,var1",0.9679776226629364,0.2402987824281097,0.3559643596005877,0.608055919148505,1.931997901412029,median,stdscl,upsample,LR
4231,"var2_woe,var1_woe,var2",0.9677796119298696,0.2409352023982984,0.3568648033496407,0.6108299612842158,1.9354743765637257,median,stdscl,upsample,LR
4232,"var2_woe,var1_woe,var3",0.9680968753509708,0.2600612972918656,0.3821061770805398,0.6286154072401086,1.97881845967162,median,stdscl,upsample,LR
4233,"var2_woe,var1_woe,var4",0.9574312514411636,0.8978210989968012,0.9250814461174992,0.6526511057372681,2.5351638032959314,median,stdscl,upsample,LR
4234,"var2_woe,var1_woe,var5",0.9676764658277636,0.2421075549749619,0.3584630195409345,0.6055290970799464,1.9316685824486448,median,stdscl,upsample,LR
4235,"var2_woe,var1_woe,var6",0.9677802351088112,0.24095195029225075,0.3568871899854524,0.6058052127002647,1.9304726377945285,median,stdscl,upsample,LR
4236,"var2_woe,var1_woe,var7",0.9679672364357153,0.24001406823092003,0.35558324091054955,0.6077129807637878,1.9312634581100523,median,stdscl,upsample,LR
4237,"var2_woe,var1_woe,var8",0.9674963127355716,0.2963539834865765,0.42812082498270027,0.6169060869095401,2.0125232246278117,median,stdscl,upsample,LR
4238,"var2_woe,var8_woe,var1",0.9662629858680114,0.3340199969853791,0.4732532180988896,0.6343577642023456,2.0738739681692464,median,stdscl,upsample,LR
4239,"var2_woe,var8_woe,var2",0.9647681323510234,0.3422599608099281,0.4830591102111006,0.6076494197510603,2.0554766623131844,median,stdscl,upsample,LR
4240,"var2_woe,var8_woe,var3",0.9671404596197904,0.3107069286037281,0.4456114736814013,0.6188856422730747,2.0316375755742664,median,stdscl,upsample,LR
4241,"var2_woe,var8_woe,var4",0.9653730621882736,0.4004421444003417,0.5463760386602837,0.6702794008427952,2.1820285016913523,median,stdscl,upsample,LR
4242,"var2_woe,var8_woe,var5",0.9647516445819996,0.34179101977926274,0.4825280242279529,0.5966516042387722,2.0439312730487247,median,stdscl,upsample,LR
4243,"var2_woe,var8_woe,var6",0.9647663679712472,0.34220971712807113,0.483002226374282,0.5971609379799148,2.0449295323254444,median,stdscl,upsample,LR
4244,"var2_woe,var8_woe,var7",0.9654504126986262,0.3342544675007118,0.473713431228269,0.6047557570434738,2.0439196009703693,median,stdscl,upsample,LR
4245,"var2_woe,var8_woe,var8",0.9669347117212924,0.291781808437589,0.42262056280650095,0.6114203670999685,2.000975641627762,median,stdscl,upsample,LR
4246,"var2_woe,var1,var2",0.9679764021102496,0.24026528664020494,0.3559195315122539,0.6109813422281858,1.9348772758506887,median,stdscl,upsample,LR
4247,"var2_woe,var1,var3",0.9682002979746096,0.25907317154867776,0.3807948179264516,0.6284534069070992,1.97744852280816,median,stdscl,upsample,LR
4248,"var2_woe,var1,var4",0.957646158797476,0.9115041283558591,0.9327686291839132,0.6524443613046125,2.5428591492860018,median,stdscl,upsample,LR
4249,"var2_woe,var1,var5",0.9678730217924224,0.2414711350047732,0.3575644996082584,0.6067571724711197,1.9321946938718004,median,stdscl,upsample,LR
4250,"var2_woe,var1,var6",0.9679770124317502,0.2402820345341573,0.35594194586983724,0.6069119359723785,1.9308308942739656,median,stdscl,upsample,LR
4251,"var2_woe,var1,var7",0.9680461419154628,0.24014805138253864,0.3557461740744848,0.6083725966930462,1.9321649126829936,median,stdscl,upsample,LR
4252,"var2_woe,var1,var8",0.9674449386936516,0.2984642181245709,0.4307174738328457,0.6158721461456198,2.014034558672117,median,stdscl,upsample,LR
4253,"var2_woe,var2,var3",0.9679398823825072,0.2574151300473965,0.3786880063734393,0.626966439325068,1.9735943280810144,median,stdscl,upsample,LR
4254,"var2_woe,var2,var4",0.9574433014998792,0.9344487430705588,0.9452952457296576,0.643280265764995,2.546018812994532,median,stdscl,upsample,LR
4255,"var2_woe,var2,var5",0.9676689270657818,0.24190658024753384,0.35819487731205746,0.6010102076374739,1.9268740120153127,median,stdscl,upsample,LR
4256,"var2_woe,var2,var6",0.9677802351088112,0.24095195029225075,0.3568871899854524,0.602066681525374,1.9267341066196373,median,stdscl,upsample,LR
4257,"var2_woe,var2,var7",0.9680327998725928,0.2397795977155873,0.3552527833403365,0.6006371196222287,1.9239227028351584,median,stdscl,upsample,LR
4258,"var2_woe,var2,var8",0.9669677767054826,0.2927699341807768,0.4238333413057632,0.6094809594699684,2.0002820774812142,median,stdscl,upsample,LR
4259,"var2_woe,var3,var4",0.9565512282189694,0.8890954462476344,0.9199668172046779,0.6579079449229474,2.5344259903465947,median,stdscl,upsample,LR
4260,"var2_woe,var3,var5",0.9678311633242312,0.25823577685106097,0.3797854242908012,0.6135106436882263,1.9611272313032588,median,stdscl,upsample,LR
4261,"var2_woe,var3,var6",0.9679415936052568,0.25746537372925354,0.3787533399439329,0.6140718663183906,1.9607667998675804,median,stdscl,upsample,LR
4262,"var2_woe,var3,var7",0.9682097860386344,0.25728114689577786,0.378451593976238,0.6162907663733491,1.9629521463882211,median,stdscl,upsample,LR
4263,"var2_woe,var3,var8",0.9671550187518984,0.3057495519938368,0.4396409779587505,0.6199525227020217,2.0267485194126698,median,stdscl,upsample,LR
4264,"var2_woe,var4,var5",0.9574433014998792,0.9344487430705588,0.9452952457296576,0.6440840430644184,2.5468225902939547,median,stdscl,upsample,LR
4265,"var2_woe,var4,var6",0.9574408793154444,0.9344152472826542,0.9452761440514694,0.6440972108767212,2.546814234243634,median,stdscl,upsample,LR
4266,"var2_woe,var4,var7",0.9570916423372092,0.9185047480279356,0.936461929164231,0.6460846358633358,2.539638207364776,median,stdscl,upsample,LR
4267,"var2_woe,var4,var8",0.9557165778061716,0.8323033378552647,0.8870528654554938,0.653987699088808,2.4967571423504733,median,stdscl,upsample,LR
4268,"var2_woe,var5,var6",0.9676708130019942,0.2419568239293909,0.3582619212923402,0.5761079186724617,1.902040652966796,median,stdscl,upsample,LR
4269,"var2_woe,var5,var7",0.9679300716556158,0.2410189418680601,0.3569439494232543,0.5804095133250208,1.9052835344038908,median,stdscl,upsample,LR
4270,"var2_woe,var5,var8",0.9669359029605707,0.2935905809844412,0.4248528633476544,0.6002697439868947,1.9920585102951205,median,stdscl,upsample,LR
4271,"var2_woe,var6,var7",0.9680334072735192,0.2397963456095396,0.35527521678028817,0.5804987311498366,1.903807355203644,median,stdscl,upsample,LR
4272,"var2_woe,var6,var8",0.9669861709558096,0.29332261468120385,0.4245108413276149,0.600441822959989,1.9919388352434133,median,stdscl,upsample,LR
4273,"var2_woe,var7,var8",0.9675743920318244,0.29126262372506656,0.4218300595685229,0.6004279993457627,1.9898324509461105,median,stdscl,upsample,LR
4274,"var1_woe,var8_woe,var1",0.9633851293015724,0.3006246964444221,0.4343043116595644,0.5999772390711415,1.9976666800322784,median,stdscl,upsample,LR
4275,"var1_woe,var8_woe,var2",0.9664380479977092,0.3130013900751981,0.44852108923981976,0.6272760123487733,2.0422351495863023,median,stdscl,upsample,LR
4276,"var1_woe,var8_woe,var3",0.9642974864471348,0.3184444556097071,0.4554958412321471,0.6164467551887278,2.0362400828680096,median,stdscl,upsample,LR
4277,"var1_woe,var8_woe,var4",0.9567906502253072,0.9084392637625821,0.9308180625395316,0.6432224458954209,2.5308311586602596,median,stdscl,upsample,LR
4278,"var1_woe,var8_woe,var5",0.9635103532655626,0.2957510593042925,0.4283118992727491,0.5955257591632097,1.9873480117015208,median,stdscl,upsample,LR
4279,"var1_woe,var8_woe,var6",0.9634994796005945,0.29422700095462995,0.42643999897699103,0.596112212909477,1.9860516914870625,median,stdscl,upsample,LR
4280,"var1_woe,var8_woe,var7",0.9641493843308936,0.28630524711517524,0.41646909382433545,0.5985241660937796,1.9791426442490088,median,stdscl,upsample,LR
4281,"var1_woe,var8_woe,var8",0.9658422186871316,0.2211056959587332,0.3301572277814229,0.6184564199142515,1.914455866382806,median,stdscl,upsample,LR
4282,"var1_woe,var1,var2",0.9545893779146859,0.7640054263176406,0.8449552247809031,0.6034941091959446,2.4030387118915337,median,stdscl,upsample,LR
4283,"var1_woe,var1,var3",0.953680172127796,0.8915573866586277,0.920614656747229,0.5712067254719266,2.4455015543469516,median,stdscl,upsample,LR
4284,"var1_woe,var1,var4",0.9575472243325828,0.9246679730023948,0.9399977958140258,0.5968416659909221,2.4943866861375303,median,stdscl,upsample,LR
4285,"var1_woe,var1,var5",0.9535673651303024,0.8878895978830662,0.918554445416134,0.5362511080751446,2.4083729186215805,median,stdscl,upsample,LR
4286,"var1_woe,var1,var6",0.953578891032674,0.8876216315798289,0.9184087621051541,0.536021934066181,2.4080095872040093,median,stdscl,upsample,LR
4287,"var1_woe,var1,var7",0.9535467478943292,0.8735534006598671,0.9105379788519724,0.5383831776543939,2.402467904400696,median,stdscl,upsample,LR
4288,"var1_woe,var1,var8",0.9521329819853288,0.7702356428679094,0.8488292375384165,0.5668330386289883,2.367795258152733,median,stdscl,upsample,LR
4289,"var1_woe,var2,var3",0.9691253903731941,0.2674471185248455,0.3914312416713382,0.620905431659871,1.9814620637044031,median,stdscl,upsample,LR
4290,"var1_woe,var2,var4",0.95736750645292,0.9317355842502806,0.9437929418704984,0.6430247388734804,2.544185187196899,median,stdscl,upsample,LR
4291,"var1_woe,var2,var5",0.9540601909075264,0.7321509320202985,0.8242262074094266,0.6006596700041539,2.378946068321107,median,stdscl,upsample,LR
4292,"var1_woe,var2,var6",0.9542468388208296,0.7344286455978161,0.8257324338140617,0.6015735357369709,2.381552808371862,median,stdscl,upsample,LR
4293,"var1_woe,var2,var7",0.9543046275564024,0.7425011304828418,0.8310438937888888,0.6000038163069821,2.385352337652273,median,stdscl,upsample,LR
4294,"var1_woe,var2,var8",0.9536046527623112,0.7210638262238523,0.8168380647268259,0.5975760548447379,2.368018772333875,median,stdscl,upsample,LR
4295,"var1_woe,var3,var4",0.9574897770230624,0.9331759031301814,0.9446220032165904,0.6057238184773411,2.5078355987169942,median,stdscl,upsample,LR
4296,"var1_woe,var3,var5",0.9536583214181384,0.8903850340819642,0.9199604909583228,0.5691147978735634,2.442733610250025,median,stdscl,upsample,LR
4297,"var1_woe,var3,var6",0.9536740703199859,0.8902343030363932,0.9198812095537764,0.5696794318242587,2.443234711698021,median,stdscl,upsample,LR
4298,"var1_woe,var3,var7",0.9536577421951922,0.8755464000401949,0.9116838353374892,0.5687760589222152,2.434117636454897,median,stdscl,upsample,LR
4299,"var1_woe,var3,var8",0.9521851174245312,0.7626823426954059,0.8440435924731489,0.5855199130917486,2.3817486229894285,median,stdscl,upsample,LR
4300,"var1_woe,var4,var5",0.9573715667622236,0.9334438694334188,0.9447225120895821,0.5824381502851335,2.4845322291369394,median,stdscl,upsample,LR
4301,"var1_woe,var4,var6",0.9573680295662099,0.9333936257515616,0.9446938921822896,0.5817988527102015,2.483860774458701,median,stdscl,upsample,LR
4302,"var1_woe,var4,var7",0.9569926640393588,0.9207489658175484,0.9376610368093184,0.5870219123441802,2.481675613192857,median,stdscl,upsample,LR
4303,"var1_woe,var4,var8",0.9557591999939228,0.8618131269992798,0.9042928353151204,0.6146930603086495,2.4747450956176933,median,stdscl,upsample,LR
4304,"var1_woe,var5,var6",0.9535619087878278,0.8877388668374951,0.9184694480826988,0.5341966992499743,2.4062280561205007,median,stdscl,upsample,LR
4305,"var1_woe,var5,var7",0.9535216107866842,0.8722135691436802,0.9097775363120988,0.5349257208827857,2.3982248679815688,median,stdscl,upsample,LR
4306,"var1_woe,var5,var8",0.952025649820717,0.7592322765412249,0.8418381922784329,0.5640583924651901,2.35792223456434,median,stdscl,upsample,LR
4307,"var1_woe,var6,var7",0.9535351095023241,0.8719958465222998,0.9096576503265936,0.5346517222370972,2.3978444820660147,median,stdscl,upsample,LR
4308,"var1_woe,var6,var8",0.9520306026073908,0.7587298397226548,0.8415170769962743,0.5639971382644913,2.357544817868156,median,stdscl,upsample,LR
4309,"var1_woe,var7,var8",0.9520281054318288,0.7573565124185634,0.8406379614469128,0.5634785657699378,2.35614463264868,median,stdscl,upsample,LR
4310,"var8_woe,var1,var2",0.9661137268535441,0.3115610711952972,0.446874390637099,0.6302575122455477,2.0432456297361905,median,stdscl,upsample,LR
4311,"var8_woe,var1,var3",0.9636634091935972,0.3303019645279606,0.4695532846823373,0.6187891531006176,2.0520058469765523,median,stdscl,upsample,LR
4312,"var8_woe,var1,var4",0.9574492794442748,0.9194593779832186,0.9371034651171668,0.6525789215045135,2.5471316660659555,median,stdscl,upsample,LR
4313,"var8_woe,var1,var5",0.9630190469522302,0.3074745850709273,0.4426920579875081,0.5985163424918871,2.0042274474316253,median,stdscl,upsample,LR
4314,"var8_woe,var1,var6",0.9630051491711656,0.3059337788273125,0.4408360287961003,0.5989498160579153,2.0027909940251813,median,stdscl,upsample,LR
4315,"var8_woe,var1,var7",0.963630007985152,0.2984307223366662,0.4315682235563827,0.5990466618945764,1.9942448934361112,median,stdscl,upsample,LR
4316,"var8_woe,var1,var8",0.9653295271666578,0.22509169471938906,0.3357995577335156,0.6131797743599579,1.9143088592601312,median,stdscl,upsample,LR
4317,"var8_woe,var2,var3",0.9655320049763016,0.3015625785057529,0.4349426845178731,0.6176234996977789,2.0180981891919534,median,stdscl,upsample,LR
4318,"var8_woe,var2,var4",0.957429536477313,0.9332931383878478,0.9446627881365056,0.666475979793385,2.5685683044072034,median,stdscl,upsample,LR
4319,"var8_woe,var2,var5",0.964904759200496,0.2827546935972801,0.4118506977481313,0.6016085406027911,1.978363997551419,median,stdscl,upsample,LR
4320,"var8_woe,var2,var6",0.9649384241505712,0.2821015257331391,0.4110228749763621,0.6021822292221469,1.97814352834908,median,stdscl,upsample,LR
4321,"var8_woe,var2,var7",0.9656099314396418,0.28201778626337737,0.4107615041866053,0.6083303319848818,1.9847017676111292,median,stdscl,upsample,LR
4322,"var8_woe,var2,var8",0.9651346977553664,0.2794386105947177,0.4076250982919725,0.6112419314503366,1.984001727497676,median,stdscl,upsample,LR
4323,"var8_woe,var3,var4",0.9575229131194668,0.9342812641310356,0.9452350086455252,0.6549167633188309,2.557674685083823,median,stdscl,upsample,LR
4324,"var8_woe,var3,var5",0.9647394097691704,0.2602790199132459,0.3831562068431744,0.5867927555931619,1.9346883722055064,median,stdscl,upsample,LR
4325,"var8_woe,var3,var6",0.9647672978642354,0.25944162521562913,0.3820583202957252,0.5868341458987621,1.9336597640587228,median,stdscl,upsample,LR
4326,"var8_woe,var3,var7",0.9653427470707894,0.25878845735148803,0.3810741276414524,0.5927115750466125,1.9391284497588543,median,stdscl,upsample,LR
4327,"var8_woe,var3,var8",0.9645984808877526,0.253043929725837,0.3737069012640684,0.6054052425588112,1.943710624710632,median,stdscl,upsample,LR
4328,"var8_woe,var4,var5",0.9573991689129712,0.9335108610092281,0.9447694168655204,0.6427103221197801,2.5448789078982714,median,stdscl,upsample,LR
4329,"var8_woe,var4,var6",0.9573979860428028,0.9334941131152756,0.944759874175842,0.6432629848090503,2.5454208450276954,median,stdscl,upsample,LR
4330,"var8_woe,var4,var7",0.9570782782865679,0.9198948232259794,0.9372210222826256,0.6455833385720784,2.539882639141272,median,stdscl,upsample,LR
4331,"var8_woe,var4,var8",0.9573979860428028,0.9334941131152756,0.944759874175842,0.6206635673084261,2.522821427527071,median,stdscl,upsample,LR
4332,"var8_woe,var5,var6",0.9636220401360936,0.2253764089165788,0.3365683598620133,0.5580808844922497,1.8582712844903564,median,stdscl,upsample,LR
4333,"var8_woe,var5,var7",0.9602406965667531,0.3191646150496575,0.4573064119154436,0.5651797849908524,1.982726893473049,median,stdscl,upsample,LR
4334,"var8_woe,var5,var8",0.963644988408626,0.22576161047748244,0.33709576387602264,0.5777487293319997,1.8784894816166484,median,stdscl,upsample,LR
4335,"var8_woe,var6,var7",0.9602253217731684,0.3178582793213753,0.4557635120745982,0.5656547524101526,1.9816435862579191,median,stdscl,upsample,LR
4336,"var8_woe,var6,var8",0.9636140278748728,0.2239360900366779,0.3345760143562196,0.5778442980807048,1.8760343403117967,median,stdscl,upsample,LR
4337,"var8_woe,var7,var8",0.9641078808896724,0.21750489875898105,0.3255036836272873,0.5870412009744344,1.876652765491394,median,stdscl,upsample,LR
4338,"var1,var2,var3",0.9687988026663001,0.2675643537825119,0.3916564393065647,0.6247261566758197,1.985181398648684,median,stdscl,upsample,LR
4339,"var1,var2,var4",0.9575731704590656,0.9193253948316,0.9370699373898794,0.6442552936561358,2.538898401505081,median,stdscl,upsample,LR
4340,"var1,var2,var5",0.9541315748157,0.7301746805339229,0.8229140464481429,0.6047156265678844,2.381761247831727,median,stdscl,upsample,LR
4341,"var1,var2,var6",0.9542306057483548,0.7318327220352041,0.8240136173912331,0.6053501551972509,2.3835943783368387,median,stdscl,upsample,LR
